,Tarih,dolar,petrol,Faiz,ortalama,tufe,altın,tahmin
319,2020-01-10,5.8777,59.04,12.0,0.3693808836665979,12.15,295.13,5.8671
320,2020-01-09,5.8739,59.56,12.0,0.1141835016835017,12.15,293.21,5.8777
321,2020-01-08,5.9091,59.61,12.0,0.009591836734693878,12.15,295.71,5.8739
322,2020-01-07,5.9727,62.7,12.0,0.225,12.15,302.14,5.9091
323,2020-01-06,5.969,63.27,12.0,0.09333333333333332,12.15,300.53,5.9727
324,2020-01-03,5.9723,63.05,12.0,-0.09548611111111112,12.15,297.88,5.969
325,2020-01-02,5.9566,61.18,12.0,0.08125505050505052,12.15,292.71,5.9723
326,2020-01-01,5.9466,61.33,12.0,0.018750000000000003,12.15,290.1,5.9566
327,2019-12-31,5.9489,61.06,12.0,0.22123917748917749,11.84,290.18,5.9466
328,2019-12-30,5.9479,61.68,12.0,0.05,11.84,289.75,5.9489
329,2019-12-27,5.9502,61.72,12.0,-0.028948135198135192,11.84,289.14,5.9479
330,2019-12-26,5.9335,61.68,12.0,-0.016287878787878792,11.84,288.39,5.9502
331,2019-12-25,5.935,61.19,12.0,-0.1634672619047619,11.84,287.15,5.9335
332,2019-12-24,5.9468,61.11,12.0,0.0,11.84,286.89,5.935
333,2019-12-23,5.9486,60.52,12.0,0.11103745791245792,11.84,284.07,5.9468
334,2019-12-20,5.94,60.44,12.0,0.010844017094017092,11.84,282.25,5.9486
335,2019-12-19,5.9417,61.22,12.0,0.032387310606060614,11.84,282.43,5.94
336,2019-12-18,5.9261,60.93,12.0,-0.14390632515632518,11.84,281.11,5.9417
337,2019-12-17,5.886,60.94,12.0,0.383234126984127,11.84,279.39,5.9261
338,2019-12-16,5.8498,60.21,12.0,-0.01979166666666667,11.84,277.62,5.886
339,2019-12-13,5.8082,60.07,12.0,0.1390151515151515,11.84,275.63,5.8498
340,2019-12-12,5.7914,59.18,12.0,-0.06479166666666666,11.84,273.31,5.8082
341,2019-12-11,5.8074,58.76,14.0,0.09761284722222223,11.84,275.29,5.7914
342,2019-12-10,5.8057,59.24,14.0,0.08482142857142856,11.84,273.36,5.8074
343,2019-12-09,5.8113,59.02,14.0,-0.05798933209647495,11.84,273.09,5.8057
344,2019-12-06,5.7766,59.2,14.0,0.17293803418803416,11.84,271.25,5.8113
345,2019-12-05,5.7485,58.43,14.0,-0.06666666666666668,11.84,272.91,5.7766
346,2019-12-04,5.7508,58.43,14.0,0.0,11.84,272.58,5.7485
347,2019-12-03,5.7431,56.1,14.0,0.016893939393939395,11.84,272.8,5.7508
348,2019-12-02,5.7415,55.96,14.0,0.002881986531986532,11.84,270.08,5.7431
349,2019-11-29,5.747,55.17,14.0,-0.06458333333333333,10.56,270.53,5.7415
350,2019-11-28,5.7585,58.08,14.0,0.1537878787878788,10.56,269.56,5.747
351,2019-11-27,5.7779,58.11,14.0,0.11683146399055493,10.56,270.09,5.7585
352,2019-11-26,5.7597,58.41,14.0,0.18333333333333326,10.56,270.62,5.7779
353,2019-11-25,5.7416,58.01,14.0,-0.07498809523809523,10.56,268.68,5.7597
354,2019-11-22,5.7132,57.77,14.0,0.25,10.56,268.59,5.7416
355,2019-11-21,5.6966,58.58,14.0,0.14583333333333331,10.56,268.28,5.7132
356,2019-11-20,5.6997,57.11,14.0,-0.06366666666666666,10.56,269.76,5.6966
357,2019-11-19,5.699,55.21,14.0,0.07357616341991341,10.56,269.82,5.6997
358,2019-11-18,5.7369,57.05,14.0,0.016666666666666653,10.56,271.56,5.699
359,2019-11-15,5.7453,57.72,14.0,0.11419770044770045,10.56,271.11,5.7369
360,2019-11-14,5.7477,56.77,14.0,0.08045075295075294,10.56,271.93,5.7453
361,2019-11-13,5.7403,57.12,14.0,0.09072486225895317,10.56,270.19,5.7477
362,2019-11-12,5.7776,56.8,14.0,0.01065111903347198,10.56,270.54,5.7403
363,2019-11-11,5.7733,56.86,14.0,-0.10000000000000002,10.56,270.23,5.7776
364,2019-11-08,5.7668,57.24,14.0,0.109375,10.56,270.52,5.7733
365,2019-11-07,5.7522,57.15,14.0,-8.753501400559866e-05,10.56,271.57,5.7668
366,2019-11-06,5.7508,56.35,14.0,0.0702946127946128,10.56,275.64,5.7522
367,2019-11-05,5.7532,57.23,14.0,-0.006022982804232802,10.56,274.44,5.7508
368,2019-11-04,5.7387,56.54,14.0,-0.0003888888888888987,10.56,278.51,5.7532
369,2019-11-01,5.7124,56.2,14.0,-0.033794406651549515,10.56,277.88,5.7387
370,2019-10-31,5.713,54.18,14.0,0.08263085399449034,8.55,277.63,5.7124
371,2019-10-30,5.702,55.06,14.0,0.016909618159618164,8.55,274.46,5.713
372,2019-10-29,5.7372,55.54,14.0,0.17282267115600447,8.55,274.96,5.702
373,2019-10-28,5.7312,55.81,14.0,-0.18,8.55,274.99,5.7372
374,2019-10-25,5.7748,56.66,14.0,0.015251512619933669,8.55,279.31,5.7312
375,2019-10-24,5.7647,56.23,14.0,0.03856026785714287,8.55,278.75,5.7748
376,2019-10-23,5.7351,55.97,16.5,0.02982878352490421,8.55,275.24,5.7647
377,2019-10-22,5.8084,54.16,16.5,-0.01608893557422968,8.55,277.85,5.7351
378,2019-10-21,5.8582,53.31,16.5,0.058028461700336716,8.55,279.63,5.8084
379,2019-10-18,5.7919,53.78,16.5,-0.015934966158180457,8.55,277.48,5.8582
380,2019-10-17,5.8299,53.93,16.5,-0.011458817351674509,8.55,279.3,5.7919
381,2019-10-16,5.887,53.36,16.5,-0.010854521195022431,8.55,281.84,5.8299
382,2019-10-15,5.9164,52.81,16.5,-0.1262544267833435,8.55,282.0,5.887
383,2019-10-14,5.9271,53.59,16.5,-0.03434653449879508,8.55,284.08,5.9164
384,2019-10-11,5.8853,54.7,16.5,-0.029293650599431488,8.55,281.79,5.9271
385,2019-10-10,5.8365,53.55,16.5,-0.00363814286534749,8.55,280.66,5.8853
386,2019-10-09,5.8712,52.59,16.5,0.012866483275472716,8.55,284.48,5.8365
387,2019-10-08,5.831,52.63,16.5,0.005363207696397015,8.55,282.09,5.8712
388,2019-10-07,5.8328,52.75,16.5,0.013280414671721669,8.55,280.53,5.831
389,2019-10-04,5.6962,52.81,16.5,0.03783068783068783,8.55,275.5,5.8328
390,2019-10-03,5.6947,52.45,16.5,-0.03013167388167385,8.55,275.57,5.6962
391,2019-10-02,5.702,52.64,16.5,0.27529298082869513,8.55,274.99,5.6947
392,2019-10-01,5.7231,53.62,16.5,0.11931818181818182,8.55,272.2,5.702
393,2019-09-30,5.6489,54.07,16.5,0.21928030303030305,9.26,267.49,5.7231
394,2019-09-27,5.6708,55.91,16.5,0.042810019841269836,9.26,272.78,5.6489
395,2019-09-26,5.6655,56.41,16.5,0.21666666666666667,9.26,274.24,5.6708
396,2019-09-25,5.6706,56.49,16.5,0.11240981240981243,9.26,274.29,5.6655
397,2019-09-24,5.6973,57.29,16.5,0.019473484848484848,9.26,280.59,5.6706
398,2019-09-23,5.7174,58.64,16.5,0.28863636363636364,9.26,279.98,5.6973
399,2019-09-20,5.7439,58.09,16.5,-0.0636111111111111,9.26,280.0,5.7174
400,2019-09-19,5.7187,58.13,16.5,0.005317460317460338,9.26,275.59,5.7439
401,2019-09-18,5.6768,58.11,16.5,0.14444444444444446,9.26,272.82,5.7187
402,2019-09-17,5.7016,59.34,16.5,0.2493181818181818,9.26,275.33,5.6768
403,2019-09-16,5.7289,62.9,16.5,0.014285714285714284,9.26,275.97,5.7016
404,2019-09-13,5.6861,54.85,16.5,-0.002777777777777777,9.26,272.1,5.7289
405,2019-09-12,5.6566,55.09,16.5,0.06475694444444444,9.26,272.96,5.6861
406,2019-09-11,5.7515,55.75,19.75,0.09886363636363636,9.26,276.79,5.6566
407,2019-09-10,5.7683,57.4,19.75,0.018728956228956227,9.26,275.52,5.7515
408,2019-09-09,5.75,57.85,19.75,-0.10202020202020204,9.26,276.91,5.7683
409,2019-09-06,5.7155,56.52,19.75,0.0511904761904762,9.26,276.57,5.75
410,2019-09-05,5.6917,56.3,19.75,0.014629629629629624,9.26,278.11,5.7155
411,2019-09-04,5.667,56.26,19.75,0.04652777777777777,9.26,282.81,5.6917
412,2019-09-03,5.7293,53.94,19.75,-0.05202934472934473,9.26,285.04,5.667
413,2019-09-02,5.8068,54.66,19.75,-0.01862179487179488,9.26,285.56,5.7293
414,2019-08-30,5.8306,55.1,19.75,0.10439664502164504,15.01,284.95,5.8068
415,2019-08-29,5.84,56.71,19.75,-0.0016666666666666663,15.01,286.8,5.8306
416,2019-08-28,5.8134,55.78,19.75,0.13523809523809524,15.01,288.01,5.84
417,2019-08-27,5.8276,54.93,19.75,0.09365079365079364,15.01,289.12,5.8134
418,2019-08-26,5.8252,53.64,19.75,0.18,15.01,286.03,5.8276
419,2019-08-23,5.7599,54.17,19.75,0.1208333333333333,15.01,282.61,5.8252
420,2019-08-22,5.7688,55.35,19.75,0.05833333333333333,15.01,277.97,5.7599
421,2019-08-21,5.7162,55.68,19.75,0.0,15.01,276.13,5.7688
422,2019-08-20,5.729,56.34,19.75,-0.06144386574074074,15.01,278.23,5.7162
423,2019-08-19,5.6609,56.21,19.75,-0.046875,15.01,271.36,5.729
424,2019-08-16,5.5785,54.87,19.75,0.06516517212945783,15.01,271.59,5.6609
425,2019-08-15,5.568,54.47,19.75,0.060000000000000026,15.01,272.8,5.5785
426,2019-08-14,5.6128,55.23,19.75,-0.04010692239858905,15.01,273.71,5.568
427,2019-08-13,5.5629,57.1,19.75,0.1568181818181818,15.01,269.52,5.6128
428,2019-08-12,5.564,54.93,19.75,0.07178819444444444,15.01,270.39,5.5629
429,2019-08-09,5.4917,54.5,19.75,0.07,15.01,264.31,5.564
430,2019-08-08,5.4781,52.54,19.75,0.07277777777777779,15.01,264.16,5.4917
431,2019-08-07,5.4938,51.09,19.75,-0.05066445707070707,15.01,265.52,5.4781
432,2019-08-06,5.5209,53.63,19.75,-0.4958333333333333,15.01,262.07,5.4938
433,2019-08-05,5.5715,54.69,19.75,0.24416666666666664,15.01,262.03,5.5209
434,2019-08-02,5.5597,55.66,19.75,0.17857142857142858,15.01,257.42,5.5715
435,2019-08-01,5.6038,53.95,19.75,0.11753246753246753,15.01,260.7,5.5597
436,2019-07-31,5.5864,58.58,19.75,0.16449649556792414,16.65,253.17,5.6038
437,2019-07-30,5.5597,58.05,19.75,-0.00081709956709956,16.65,255.75,5.5864
438,2019-07-29,5.6148,56.87,19.75,-0.11666666666666665,16.65,257.62,5.5597
439,2019-07-26,5.6718,56.2,19.75,0.07103535353535352,16.65,258.66,5.6148
440,2019-07-25,5.7027,56.02,19.75,0.07818130282415997,16.65,259.24,5.6718
441,2019-07-24,5.7085,55.88,24.0,0.0840625,16.65,261.6,5.7027
442,2019-07-23,5.7178,56.77,24.0,0.027857142857142855,16.65,260.17,5.7085
443,2019-07-22,5.677,56.22,24.0,0.14761904761904762,16.65,260.22,5.7178
444,2019-07-19,5.6551,55.63,24.0,0.06336805555555555,16.65,259.02,5.677
445,2019-07-18,5.6181,55.3,24.0,0.04849033816425121,16.65,261.7,5.6551
446,2019-07-17,5.6842,56.78,24.0,0.006382001836547289,16.65,260.77,5.6181
447,2019-07-16,5.7118,57.62,24.0,-0.02083333333333333,16.65,258.2,5.6842
448,2019-07-15,5.7148,59.58,24.0,0.6083333333333334,16.65,259.74,5.7118
449,2019-07-12,5.72,60.21,24.0,0.11495761183261186,16.65,260.3,5.7148
450,2019-07-11,5.6734,60.2,24.0,-0.04624368686868687,16.65,256.41,5.72
451,2019-07-10,5.6741,60.43,24.0,-0.02728535353535353,16.65,258.95,5.6734
452,2019-07-09,5.7323,57.83,24.0,-0.01406159812409811,16.65,257.72,5.6741
453,2019-07-08,5.7367,57.66,24.0,0.02156585698252365,16.65,257.49,5.7323
454,2019-07-05,5.6288,57.51,24.0,0.3479899088541667,16.65,253.23,5.7367
455,2019-07-04,5.5953,56.8,24.0,-0.13041666666666665,16.65,254.83,5.6288
456,2019-07-03,5.6249,57.34,24.0,0.17688888888888887,16.65,256.53,5.5953
457,2019-07-02,5.6528,56.25,24.0,0.11906565656565656,16.65,257.82,5.6249
458,2019-07-01,5.6507,59.09,24.0,0.1555555555555556,16.65,251.35,5.6528
459,2019-06-28,5.7921,58.47,24.0,0.043069584736251415,15.72,262.45,5.6507
460,2019-06-27,5.7725,59.43,24.0,0.053432539682539686,15.72,261.72,5.7921
461,2019-06-26,5.7749,59.38,24.0,0.04304713804713805,15.72,261.48,5.7725
462,2019-06-25,5.7949,57.83,24.0,0.0034932659932659857,15.72,265.12,5.7749
463,2019-06-24,5.809,57.9,24.0,0.07445755633255634,15.72,265.31,5.7949
464,2019-06-21,5.8214,57.43,24.0,0.0630952380952381,15.72,261.85,5.809
465,2019-06-20,5.7644,56.65,24.0,0.045239217572550894,15.72,257.36,5.8214
466,2019-06-19,5.7913,53.76,24.0,0.020554399304399302,15.72,253.29,5.7644
467,2019-06-18,5.8284,53.9,24.0,-0.012343537414965994,15.72,252.36,5.7913
468,2019-06-17,5.8733,51.93,24.0,0.02546296296296296,15.72,252.91,5.8284
469,2019-06-14,5.9015,52.51,24.0,0.052651515151515164,15.72,254.6,5.8733
470,2019-06-13,5.8682,52.28,24.0,0.11062710437710438,15.72,253.25,5.9015
471,2019-06-12,5.808,51.14,24.0,0.275,15.72,249.12,5.8682
472,2019-06-11,5.7976,53.27,24.0,0.012509620009620007,15.72,248.03,5.808
473,2019-06-10,5.7747,53.26,24.0,0.017689393939393956,15.72,246.59,5.7976
474,2019-06-07,5.831,53.99,24.0,-0.09283333333333332,15.72,251.34,5.7747
475,2019-06-06,5.7801,52.59,24.0,-0.03839506172839506,15.72,248.33,5.831
476,2019-06-05,5.731,51.68,24.0,-0.009444444444444445,15.72,244.76,5.7801
477,2019-06-04,5.7825,53.48,24.0,-0.08333333333333334,15.72,246.32,5.731
478,2019-06-03,5.8339,53.25,24.0,0.2875,15.72,248.59,5.7825
479,2019-05-31,5.8382,53.5,24.0,0.057472658920027335,18.71,245.13,5.8339
480,2019-05-30,5.8772,56.59,24.0,0.014025974025974016,18.71,243.88,5.8382
481,2019-05-29,6.0121,58.81,24.0,-0.021100639329805986,18.71,247.42,5.8772
482,2019-05-28,6.0319,59.14,24.0,0.09541666666666666,18.71,248.22,6.0121
483,2019-05-27,6.0629,59.16,24.0,-0.042851010101010084,18.71,250.4,6.0319
484,2019-05-24,6.0825,58.63,24.0,-0.3499999999999999,18.71,251.27,6.0629
485,2019-05-23,6.0964,57.91,24.0,0.059329805996472675,18.71,252.04,6.0825
486,2019-05-22,6.1002,61.42,24.0,0.06478074394741061,18.71,249.81,6.0964
487,2019-05-21,6.0525,62.99,24.0,0.026388888888888892,18.71,248.11,6.1002
488,2019-05-20,6.0272,63.1,24.0,-0.033522727272727273,18.71,247.22,6.0525
489,2019-05-17,6.055,62.76,24.0,0.14204545454545453,18.71,248.7,6.0272
490,2019-05-16,6.0457,62.87,24.0,0.038474025974025966,18.71,249.96,6.055
491,2019-05-15,6.0007,62.02,24.0,0.06043388429752066,18.71,250.32,6.0457
492,2019-05-14,6.0306,61.78,24.0,0.0909357714045214,18.71,251.4,6.0007
493,2019-05-13,6.0594,61.04,24.0,0.02997191300762728,18.71,253.3,6.0306
494,2019-05-10,5.985,61.66,24.0,0.05387460918710918,18.71,247.48,6.0594
495,2019-05-09,6.1926,61.7,24.0,0.09530701754385963,18.71,255.42,5.985
496,2019-05-08,6.186,62.12,24.0,0.08038983585858586,18.71,253.91,6.1926
497,2019-05-07,6.1511,61.4,24.0,-0.025949429358520272,18.71,254.99,6.186
498,2019-05-06,6.0803,62.25,24.0,0.09980808080808083,18.71,250.59,6.1511
499,2019-05-03,5.9648,61.94,24.0,0.036417748917748925,18.71,244.72,6.0803
500,2019-05-02,5.9645,61.81,24.0,0.0046296296296296354,18.71,243.69,5.9648
501,2019-05-01,5.9665,63.6,24.0,-0.021781305114638445,18.71,244.93,5.9645
502,2019-04-30,5.9656,63.91,24.0,0.0525297619047619,19.5,246.02,5.9665
503,2019-04-29,5.9483,63.5,24.0,0.025328282828282832,19.5,244.84,5.9656
504,2019-04-26,5.9382,63.3,24.0,0.15029761904761904,19.5,245.65,5.9483
505,2019-04-25,5.9268,65.21,24.0,0.029205898268398263,19.5,243.97,5.9382
506,2019-04-24,5.8753,65.89,24.0,-0.047499999999999966,19.5,240.9,5.9268
507,2019-04-23,5.8287,66.3,24.0,0.016666666666666666,19.5,238.91,5.8753
508,2019-04-22,5.8272,65.7,24.0,-0.10324074074074074,19.5,238.42,5.8287
509,2019-04-19,5.8112,,24.0,-0.008518518518518519,19.5,,5.8272
510,2019-04-18,5.8018,64.0,24.0,-0.006509539842873179,19.5,238.52,5.8112
511,2019-04-17,5.7387,63.76,24.0,0.0684848484848485,19.5,235.92,5.8018
512,2019-04-16,5.7704,64.05,24.0,0.15699404761904764,19.5,237.07,5.7387
513,2019-04-15,5.8041,63.4,24.0,-0.1478021978021978,19.5,240.35,5.7704
514,2019-04-12,5.7693,63.89,24.0,0.06815476190476191,19.5,239.78,5.8041
515,2019-04-11,5.7388,63.58,24.0,0.10803535353535357,19.5,238.37,5.7693
516,2019-04-10,5.6818,64.61,24.0,-0.00033844942935852047,19.5,239.09,5.7388
517,2019-04-09,5.6943,63.98,24.0,-0.013888888888888885,19.5,238.72,5.6818
518,2019-04-08,5.6903,64.4,24.0,-0.053125000000000006,19.5,237.34,5.6943
519,2019-04-05,5.6262,63.08,24.0,0.04942708333333333,19.5,233.37,5.6903
520,2019-04-04,5.5924,62.1,24.0,0.0548260381593715,19.5,232.63,5.6262
521,2019-04-03,5.626,62.46,24.0,-0.06239623121976062,19.5,233.31,5.5924
522,2019-04-02,5.605,62.58,24.0,-0.035090488215488214,19.5,233.31,5.626
523,2019-04-01,5.4863,61.59,24.0,0.0851866883116883,19.5,228.14,5.605
524,2019-03-29,5.5555,60.14,24.0,0.04342121212121212,19.71,231.97,5.4863
525,2019-03-28,5.561,59.3,24.0,-0.005536265432098766,19.71,231.44,5.5555
526,2019-03-27,5.3278,59.41,24.0,-0.010584415584415582,19.71,228.34,5.561
527,2019-03-26,5.3279,59.94,24.0,0.10244368286034954,19.71,227.42,5.3278
528,2019-03-25,5.5503,58.82,24.0,-0.07568413729128015,19.71,236.66,5.3279
529,2019-03-22,5.7627,59.04,24.0,0.02611111111111113,19.71,243.34,5.5503
530,2019-03-21,5.4652,59.98,24.0,-0.01321428571428571,19.71,230.13,5.7627
531,2019-03-20,5.4208,59.83,24.0,0.10911401597676107,19.71,229.87,5.4652
532,2019-03-19,5.4764,59.03,24.0,-0.13229166666666667,19.71,230.0,5.4208
533,2019-03-18,5.4683,59.09,24.0,0.14292929292929293,19.71,229.22,5.4764
534,2019-03-15,5.4467,58.52,24.0,-0.025,19.71,227.89,5.4683
535,2019-03-14,5.4671,58.61,24.0,-0.008487654320987664,19.71,227.97,5.4467
536,2019-03-13,5.4564,58.26,24.0,-0.10771604938271603,19.71,229.95,5.4671
537,2019-03-12,5.4572,56.87,24.0,0.06128928170594838,19.71,228.44,5.4564
538,2019-03-11,5.4455,56.79,24.0,-0.059654522889090775,19.71,226.32,5.4572
539,2019-03-08,5.4303,56.07,24.0,-0.11722222222222226,19.71,227.28,5.4455
540,2019-03-07,5.4712,56.66,24.0,0.08240740740740743,19.71,226.05,5.4303
541,2019-03-06,5.4288,56.22,24.0,-0.005256410256410256,19.71,224.63,5.4712
542,2019-03-05,5.387,56.56,24.0,-0.10399305555555556,19.71,223.18,5.4288
543,2019-03-04,5.3769,56.59,24.0,0.09806637806637808,19.71,222.28,5.387
544,2019-03-01,5.3742,55.8,24.0,0.16233164983164985,19.71,223.37,5.3769
545,2019-02-28,5.3371,57.22,24.0,0.3027575757575757,19.67,225.6,5.3742
546,2019-02-27,5.3136,56.94,24.0,-0.075,19.67,225.53,5.3371
547,2019-02-26,5.3066,55.5,24.0,0.10455146705146703,19.67,226.74,5.3136
548,2019-02-25,5.3026,55.48,24.0,-0.0032873376623376587,19.67,226.48,5.3066
549,2019-02-22,5.3186,57.26,24.0,0.017407407407407406,19.67,227.02,5.3026
550,2019-02-21,5.3214,56.96,24.0,0.2,19.67,226.62,5.3186
551,2019-02-20,5.3244,56.92,24.0,-0.022839506172839502,19.67,228.86,5.3214
552,2019-02-19,5.2828,56.09,24.0,0.06342592592592593,19.67,227.83,5.3244
553,2019-02-18,5.3083,56.27,24.0,0.06666666666666668,19.67,226.34,5.2828
554,2019-02-15,5.2714,55.59,24.0,0.07886831275720166,19.67,224.28,5.3083
555,2019-02-14,5.2729,54.41,24.0,0.0,19.67,222.79,5.2714
556,2019-02-13,5.285,53.9,24.0,0.08333333333333333,19.67,222.02,5.2729
557,2019-02-12,5.2516,53.1,24.0,0.10175,19.67,221.36,5.285
558,2019-02-11,5.278,52.41,24.0,0.047916666666666684,19.67,222.2,5.2516
559,2019-02-08,5.2474,52.72,24.0,-0.059259259259259275,19.67,221.84,5.278
560,2019-02-07,5.2668,52.64,24.0,0.0853582702020202,19.67,222.11,5.2474
561,2019-02-06,5.2168,54.01,24.0,0.1383333333333333,19.67,219.08,5.2668
562,2019-02-05,5.1985,53.66,24.0,-0.5047619047619047,19.67,219.95,5.2168
563,2019-02-04,5.2182,54.56,24.0,0.2916666666666667,19.67,220.14,5.1985
564,2019-02-01,5.2084,55.26,24.0,0.07749614197530864,19.67,220.81,5.2182
565,2019-01-31,5.1645,53.79,24.0,0.13285714285714287,20.35,219.87,5.2084
566,2019-01-30,5.2252,54.23,24.0,-0.03693181818181819,20.35,222.19,5.1645
567,2019-01-29,5.3098,53.31,24.0,0.15479166666666666,20.35,224.04,5.2252
568,2019-01-28,5.3279,51.99,24.0,0.11147959183673473,20.35,223.21,5.3098
569,2019-01-25,5.2688,53.69,24.0,0.15797258297258296,20.35,220.8,5.3279
570,2019-01-24,5.2651,53.13,24.0,0.21284722222222224,20.35,217.28,5.2688
571,2019-01-23,5.286,52.62,24.0,0.002833481877599523,20.35,218.02,5.2651
572,2019-01-22,5.3436,52.57,24.0,-0.06603535353535353,20.35,220.71,5.286
573,2019-01-21,5.3247,54.24,24.0,0.01862859362859365,20.35,219.04,5.3436
574,2019-01-18,5.3283,53.8,24.0,-0.055509994121105216,20.35,219.49,5.3247
575,2019-01-17,5.348,52.07,24.0,-0.007366071428571427,20.35,222.24,5.3283
576,2019-01-16,5.3363,52.31,24.0,-0.059497504810004785,20.35,222.45,5.348
577,2019-01-15,5.4466,52.11,24.0,-0.05613422076455613,20.35,225.9,5.3363
578,2019-01-14,5.4447,50.51,24.0,0.0281414523886703,20.35,226.31,5.4466
579,2019-01-11,5.455,51.59,24.0,0.12021604938271604,20.35,225.84,5.4447
580,2019-01-10,5.4168,52.59,24.0,0.11574074074074076,20.35,224.34,5.455
581,2019-01-09,5.4768,52.36,24.0,0.03059895833333334,20.35,227.92,5.4168
582,2019-01-08,5.4811,49.78,24.0,0.04444444444444443,20.35,226.25,5.4768
583,2019-01-07,5.3848,48.52,24.0,0.0,20.35,223.17,5.4811
584,2019-01-04,5.3311,47.96,24.0,0.0895833333333333,20.35,220.24,5.3848
585,2019-01-03,5.4664,47.09,24.0,0.14319444444444446,20.35,227.89,5.3311
586,2019-01-02,5.4003,46.54,24.0,0.04691220238095238,20.35,231.18,5.4664
587,2019-01-01,5.2933,45.89,24.0,0.2538888888888889,20.35,,5.4003
588,2018-12-31,5.2887,45.41,24.0,0.08753968253968254,20.3,218.07,5.2933
589,2018-12-28,5.2725,45.33,24.0,0.5305555555555556,20.3,217.1,5.2887
590,2018-12-27,5.285,44.61,24.0,0.11855158730158732,20.3,216.85,5.2725
591,2018-12-26,5.2766,46.22,24.0,0.0,20.3,215.11,5.285
592,2018-12-25,5.3101,43.16,24.0,-0.13583333333333336,20.3,217.11,5.2766
593,2018-12-24,5.289,42.53,24.0,0.07773313492063491,20.3,215.75,5.3101
594,2018-12-21,5.3181,45.59,24.0,0.39,20.3,214.69,5.289
595,2018-12-20,5.2649,45.88,24.0,-0.023809523809523826,20.3,213.25,5.3181
596,2018-12-19,5.286,47.2,24.0,0.05,20.3,211.81,5.2649
597,2018-12-18,5.345,46.24,24.0,0.003111111111111109,20.3,214.55,5.286
598,2018-12-17,5.3686,49.88,24.0,-0.12083333333333332,20.3,215.19,5.345
599,2018-12-14,5.3635,51.2,24.0,0.019702380952380947,20.3,213.55,5.3686
600,2018-12-13,5.3392,52.58,24.0,-0.11666666666666667,20.3,213.43,5.3635
601,2018-12-12,5.3482,51.15,24.0,-0.09955026455026453,20.3,214.09,5.3392
602,2018-12-11,5.3653,51.65,24.0,0.017951388888888888,20.3,214.22,5.3482
603,2018-12-10,5.3248,51.0,24.0,0.03714814814814815,20.3,213.06,5.3653
604,2018-12-07,5.3029,52.61,24.0,-0.014880952380952384,20.3,212.89,5.3248
605,2018-12-06,5.3386,51.49,24.0,0.02648809523809524,20.3,212.47,5.3029
606,2018-12-05,5.3262,52.89,24.0,-0.1706349206349206,20.3,211.77,5.3386
607,2018-12-04,5.3875,53.25,24.0,0.11194320436507936,20.3,214.5,5.3262
608,2018-12-03,5.2501,52.95,24.0,0.02440476190476189,20.3,207.68,5.3875
609,2018-11-30,5.2128,50.93,24.0,0.07858157467532467,21.62,204.94,5.2501
610,2018-11-29,5.1631,51.45,24.0,0.023958333333333342,21.62,203.67,5.2128
611,2018-11-28,5.2219,50.29,24.0,-0.01571428571428572,21.62,204.96,5.1631
612,2018-11-27,5.2716,51.56,24.0,-0.00036458333333333134,21.62,205.54,5.2219
613,2018-11-26,5.2477,51.63,24.0,0.10835267857142857,21.62,206.51,5.2716
614,2018-11-23,5.2875,50.42,24.0,0.0696185064935065,21.62,207.94,5.2477
615,2018-11-22,5.296,54.02,24.0,-0.04236111111111112,21.62,209.19,5.2875
616,2018-11-21,5.308,54.63,24.0,0.15999999999999998,21.62,209.5,5.296
617,2018-11-20,5.3776,53.43,24.0,-0.01111111111111111,21.62,211.4,5.308
618,2018-11-19,5.3075,56.76,24.0,0.10404040404040404,21.62,209.21,5.3776
619,2018-11-16,5.3318,56.46,24.0,0.05416666666666667,21.62,209.34,5.3075
620,2018-11-15,5.3481,56.46,24.0,0.0,21.62,209.37,5.3318
621,2018-11-14,5.4624,56.25,24.0,-0.15364583333333331,21.62,212.57,5.3481
622,2018-11-13,5.4776,55.69,24.0,0.14062736205593346,21.62,211.69,5.4624
623,2018-11-12,5.4686,59.93,24.0,0.0005050505050505083,21.62,211.15,5.4776
624,2018-11-09,5.4606,60.19,24.0,0.26666666666666666,21.62,212.38,5.4686
625,2018-11-08,5.4583,60.67,24.0,0.13636363636363635,21.62,214.83,5.4606
626,2018-11-07,5.3612,61.67,24.0,0.11666666666666665,21.62,211.34,5.4583
627,2018-11-06,5.356,62.21,24.0,0.096875,21.62,211.81,5.3612
628,2018-11-05,5.3134,63.1,24.0,0.18958333333333333,21.62,210.54,5.356
629,2018-11-02,5.4296,63.14,24.0,0.15013888888888888,21.62,215.22,5.3134
630,2018-11-01,5.5118,63.69,24.0,-0.13214285714285712,21.62,218.55,5.4296
631,2018-10-31,5.5835,65.31,24.0,0.1375,25.24,218.12,5.5118
632,2018-10-30,5.4746,66.18,24.0,0.008132102272727272,25.24,215.58,5.5835
633,2018-10-29,5.5611,67.04,24.0,0.15933621933621933,25.24,219.86,5.4746
634,2018-10-26,5.5929,67.59,24.0,0.07417027417027416,25.24,221.82,5.5611
635,2018-10-25,5.6345,67.33,24.0,-0.01789351851851852,25.24,223.26,5.5929
636,2018-10-24,5.7023,66.82,24.0,0.037416666666666674,25.24,226.37,5.6345
637,2018-10-23,5.737,66.43,24.0,0.04208250661375661,25.24,227.15,5.7023
